trigger,stamp,channel,index,type,delay,factor,rate,count,data
25777,12:16:11,0,25775,0,0,1,8E6,80,-0.035938,-0.035938,-0.035938,-0.071875,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938
25778,12:16:11,0,25776,0,0,1,8E6,80,0,-0.035938,-0.035938,-0.035938,-0.035938,0,0,0,0,-0.035938,0,-0.035938,0,0,0,0,0,0,-0.035938,-0.035938,-0.035938,0,-0.035938,0,0,0,0,-0.035938,-0.035938,-0.035938,0,0,0,0,0,-0.035938,0,0,0,0,0,0,0,-0.035938,0,0,0,-0.035938,-0.035938,0,0,0,0,0,0,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,0,0,0,0,0,0,-0.035938,-0.035938,-0.035938,-0.035938,0,0,0,-0.035938,-0.035938,-0.035938,-0.035938
25779,12:16:11,0,25777,0,0,1,8E6,80,0,0,0,0,0,0,0,0,0,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.071875,0.035938,0.071875,0.071875,0.071875,0.071875,0.071875,0.035938,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.10781,0.10781,0.10781,0.10781,0.071875,0.071875,0.071875,0.071875,0.071875,0.10781,0.10781,0.10781,0.10781,0.10781,0.10781,0.10781,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.035938,0.035938,0.035938,0.035938,0.071875
25780,12:16:11,0,25778,0,0,1,8E6,80,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938
25781,12:16:12,0,25779,0,0,1,8E6,80,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938
25782,12:16:12,0,25780,0,0,1,8E6,80,0,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,0,0,0,0,0,-0.035938,-0.035938,0,-0.035938,-0.035938,0,0,0,0,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,0,0,0,0,0,0,0,0,0,-0.035938,0,0,0,0,-0.035938,0,0,0,0,0,0,0,0,-0.035938,-0.035938,-0.035938,-0.035938,0,0,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,0,0,0,0,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,0,0,0,0,0
25783,12:16:12,0,25781,0,0,1,8E6,80,0,0,0.035938,0,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.071875,0.071875,0.071875,0.071875,0.035938,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.10781,0.10781,0.10781,0.071875,0.071875,0.071875,0.071875,0.071875,0.10781,0.10781,0.10781,0.10781,0.071875,0.071875,0.071875,0.071875,0.10781,0.10781,0.10781,0.10781,0.10781,0.10781,0.10781,0.071875,0.071875,0.10781,0.10781,0.10781,0.10781,0.071875,0.071875,0.071875,0.071875,0.035938,0.035938,0.035938,0.071875,0.071875,0.071875,0.071875,0.071875,0.10781
25784,12:16:12,0,25782,0,0,1,8E6,80,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938
25785,12:16:12,0,25783,0,0,1,8E6,80,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,0,0,0,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938,-0.035938
25786,12:16:12,0,25784,0,0,1,8E6,80,0,0,0.035938,0,0,0,0,0,0,0,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.035938,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.071875,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.071875,0.071875,0.071875,0.071875,0.10781,0.10781,0.10781
